"date" "P" "ETpot" "Q"
2013032005 0 0.002 0.0254
2013032006 0 0.0129 0.0254
2013032007 0 0.0377 0.0251
2013032008 0 0.0377 0.0248
2013032009 0 0.0576 0.0243
2013032010 0 0.0546 0.024
2013032011 0 0.0486 0.0237
2013032012 0 0.0407 0.0234
2013032013 0.5 0.0288 0.0234
2013032014 0.6 0.0268 0.0232
2013032015 0.7 0.0228 0.0237
2013032016 0.5 0.0218 0.0237
2013032017 0 0.0079 0.024
2013032018 0 0 0.0243
2013032019 0 0 0.0237
2013032020 0 0 0.024
2013032021 0 0 0.0237
2013032022 0 0 0.0234
2013032023 0 0 0.0234
2013032100 0 0 0.0229
2013032101 0 0 0.0226
2013032102 0 0 0.0221
2013032103 0 0 0.0221
2013032104 0 0 0.0221
2013032105 0 0.0011 0.0221
2013032106 0 0.0163 0.0218
2013032107 0 0.0629 0.0216
2013032108 0 0.1573 0.0216
2013032109 0 0.1226 0.0218
2013032110 0 0.102 0.0221
2013032111 0 0.1334 0.0229
2013032112 0 0.1443 0.0224
2013032113 0 0.0911 0.0221
2013032114 0 0.0889 0.0221
2013032115 0 0.038 0.0226
2013032116 0 0.0293 0.0234
2013032117 0 0.013 0.0248
2013032118 0 0 0.0254
2013032119 0 0 0.0262
2013032120 0 0 0.0268
2013032121 0 0 0.0274
2013032122 0 0 0.0271
2013032123 0 0 0.0268
2013032200 0 0 0.0265
2013032201 0 0 0.0265
2013032202 0 0 0.0259
2013032203 0 0 0.0259
2013032204 0 0 0.0256
2013032205 0 0.0021 0.0254
2013032206 0 0.0307 0.0254
2013032207 0 0.0699 0.0251
2013032208 0 0.107 0.0245
2013032209 0 0.0943 0.0243
2013032210 0 0.1717 0.0243
2013032211 0 0.1558 0.024
2013032212 0 0.1494 0.0237
2013032213 0 0.1685 0.0232
2013032214 0 0.0742 0.0226
2013032215 0 0.0487 0.0224
2013032216 0 0.0233 0.0226
2013032217 0 0.0042 0.0229
2013032218 0 0 0.0232
2013032219 0 0 0.0234
2013032220 0 0 0.0237
2013032221 0 0 0.0234
2013032222 0 0 0.0234
2013032223 0 0 0.0229
2013032300 0 0 0.0226
2013032301 0 0 0.0221
2013032302 0 0 0.0218
2013032303 0 0 0.0218
2013032304 0 0 0.0213
2013032305 0 0.002 0.0211
2013032306 0 0.019 0.0208
2013032307 0 0.053 0.0203
2013032308 0 0.0929 0.0196
2013032309 0 0.1169 0.0196
2013032310 0 0.1539 0.0198
2013032311 0 0.1459 0.0196
2013032312 0 0.1579 0.0191
2013032313 0 0.1529 0.0186
2013032314 0 0.1029 0.0188
2013032315 0 0.0569 0.0188
2013032316 0 0.035 0.0188
2013032317 0 0.011 0.0191
2013032318 0 0 0.0186
2013032319 0 0 0.0186
2013032320 0 0 0.0188
2013032321 0 0 0.0186
2013032322 0 0 0.0176
2013032323 0 0 0.0203
2013032400 0 0 0.0319
2013032401 0 0 0.0404
2013032402 0 0 0.0498
2013032403 0 0 0.0704
2013032404 0 0 0.1035
2013032405 0 0.004 0.0564
2013032406 0 0.0243 0.0229
2013032407 0 0.0769 0.0216
2013032408 0 0.0891 0.0237
2013032409 0 0.1417 0.0224
2013032410 0 0.1984 0.0206
2013032411 0 0.1741 0.0183
2013032412 0 0.1812 0.0174
2013032413 0 0.161 0.0172
2013032414 0 0.1245 0.0167
2013032415 0 0.0871 0.016
2013032416 0 0.0304 0.0156
2013032417 0 0.0071 0.0156
2013032418 0 0 0.0156
2013032419 0 0 0.0158
2013032420 0 0 0.0176
2013032421 0 0 0.0216
2013032422 0 0 0.0174
2013032423 0 0 0.016
2013032500 0 0 0.0136
2013032501 0 0 0.0096
2013032502 0 0 0.0089
2013032503 0 0 0.0101
2013032504 0 0 0.0126
2013032505 0 0.0042 0.0143
2013032506 0 0.0402 0.0147
2013032507 0 0.0856 0.016
2013032508 0 0.111 0.0174
2013032509 0 0.205 0.0169
2013032510 0 0.2399 0.0158
2013032511 0 0.2505 0.0147
2013032512 0 0.2642 0.014
2013032513 0 0.2294 0.014
2013032514 0 0.186 0.0143
2013032515 0 0.13 0.0134
2013032516 0 0.0444 0.0134
2013032517 0 0.0095 0.0134
2013032518 0 0 0.0134
2013032519 0 0 0.0138
2013032520 0 0 0.0145
2013032521 0 0 0.0143
2013032522 0 0 0.0147
2013032523 0 0 0.0145
2013032600 0 0 0.014
2013032601 0 0 0.0128
2013032602 0 0 0.0116
2013032603 0 0 0.012
2013032604 0 0 0.0124
2013032605 0 0.0042 0.0128
2013032606 0 0.0303 0.0134
2013032607 0 0.0992 0.0138
2013032608 0 0.1629 0.0143
2013032609 0 0.2171 0.0132
2013032610 0 0.2526 0.0128
2013032611 0 0.2589 0.0124
2013032612 0 0.2453 0.0122
2013032613 0 0.2297 0.012
2013032614 0 0.1879 0.0122
2013032615 0 0.1315 0.0122
2013032616 0 0.0668 0.0122
2013032617 0 0.0136 0.012
2013032618 0 0 0.0124
2013032619 0 0 0.0128
2013032620 0 0 0.0132
2013032621 0 0 0.0136
2013032622 0 0 0.0136
2013032623 0 0 0.0134
2013032700 0 0 0.0132
2013032701 0 0 0.013
2013032702 0 0 0.0128
2013032703 0 0 0.0124
2013032704 0 0 0.0112
2013032705 0 0.0054 0.0105
2013032706 0 0.046 0.0105
2013032707 0 0.1134 0.0128
2013032708 0 0.1734 0.0136
2013032709 0 0.2226 0.0122
2013032710 0 0.2558 0.0116
2013032711 0 0.2697 0.0116
2013032712 0 0.2643 0.0116
2013032713 0 0.2386 0.0116
2013032714 0 0.1798 0.0114
2013032715 0 0.137 0.0112
2013032716 0 0.0781 0.0112
2013032717 0 0.0161 0.0112
2013032718 0 0 0.0114
2013032719 0 0 0.0116
2013032720 0 0 0.012
2013032721 0 0 0.0122
2013032722 0 0 0.0124
2013032723 0 0 0.0122
2013032800 0 0 0.0122
2013032801 0 0 0.0122
2013032802 0 0 0.012
2013032803 0 0 0.012
2013032804 0 0 0.0116
2013032805 0 0.0053 0.0114
2013032806 0 0.0404 0.0112
2013032807 0 0.0957 0.0112
2013032808 0 0.1509 0.0112
2013032809 0 0.1722 0.011
2013032810 0 0.2147 0.011
2013032811 0 0.1871 0.011
2013032812 0 0.1446 0.011
2013032813 0 0.1265 0.011
2013032814 0 0.1308 0.0107
2013032815 0 0.0861 0.0108
2013032816 0 0.0372 0.0112
2013032817 0 0.0085 0.0108
2013032818 0 0 0.0108
2013032819 0 0 0.0112
2013032820 0 0 0.0114
2013032821 0 0 0.0116
2013032822 0 0 0.0116
2013032823 0 0 0.0118
2013032900 0 0 0.0118
2013032901 0 0 0.012
2013032902 0 0 0.012
2013032903 0 0 0.012
2013032904 0 0 0.0118
2013032905 0 0.0011 0.0116
2013032906 0.1 0.0117 0.0116
2013032907 0 0.0373 0.0116
2013032908 0 0.0597 0.0116
2013032909 0 0.0501 0.0114
2013032910 0 0.0704 0.0116
2013032911 0 0.0736 0.0118
2013032912 0 0.0864 0.0118
2013032913 0 0.0352 0.0114
2013032914 0 0.0267 0.0114
2013032915 0 0.0224 0.0112
2013032916 0 0.0181 0.0112
2013032917 0 0.0075 0.0112
2013032918 0 0 0.0114
2013032919 0 0 0.0114
2013032920 0 0 0.0116
2013032921 0 0 0.0118
2013032922 0 0 0.0118
2013032923 0 0 0.012
2013033000 0 0 0.0118
2013033001 0 0 0.0116
2013033002 0 0 0.0116
2013033003 0 0 0.0114
2013033004 0 0 0.0116
2013033005 0 0.0044 0.0112
2013033006 0 0.0187 0.0114
2013033007 0 0.0331 0.0112
2013033008 0 0.0364 0.011
2013033009 0 0.0937 0.0108
2013033010 0 0.1179 0.011
2013033011 0 0.0981 0.011
2013033012 0.1 0.0463 0.0112
2013033013 0 0.13 0.0112
2013033014 0 0.1025 0.011
2013033015 0 0.0815 0.011
2013033016 0 0.0298 0.0107
2013033017 0 0.0077 0.0105
2013033018 0 0 0.0105
2013033019 0 0 0.0107
2013033020 0 0 0.011
2013033021 0 0 0.0112
2013033022 0 0 0.0112
2013033023 0 0 0.0114
2013033100 0 0 0.0114
2013033101 0 0 0.0112
2013033102 0 0 0.011
2013033103 0 0 0.011
2013033104 0 0 0.011
2013033105 0 0.0038 0.011
2013033106 0 0.0142 0.0107
2013033107 0 0.0226 0.0107
2013033108 0 0.0415 0.0107
2013033109 0 0.0443 0.0105
2013033110 0 0.0358 0.0103
2013033111 0 0.0491 0.0101
2013033112 0 0.0745 0.0101
2013033113 0 0.0283 0.0101
2013033114 0 0.0519 0.0099
2013033115 0 0.0104 0.0099
2013033116 0 0.016 0.0101
2013033117 0 0.0075 0.0099
2013033118 0 0 0.0099
2013033119 0 0 0.0103
2013033120 0 0 0.0103
2013033121 0 0 0.0103
2013033122 0 0 0.0103
2013033123 0 0 0.0105
2013040100 0 0 0.0105
2013040101 0 0 0.0105
2013040102 0 0 0.0105
2013040103 0 0 0.0103
2013040104 0 0 0.0099
2013040105 0 0.0157 0.0094
2013040106 0 0.0738 0.0099
2013040107 0 0.1498 0.0099
2013040108 0 0.199 0.0097
2013040109 0 0.2415 0.0097
2013040110 0 0.2817 0.0097
2013040111 0 0.2728 0.0094
2013040112 0 0.2649 0.0094
2013040113 0 0.256 0.0089
2013040114 0 0.2012 0.0087
2013040115 0 0.1476 0.0085
2013040116 0 0.0738 0.0084
2013040117 0 0.0224 0.0084
2013040118 0 0 0.009
2013040119 0 0 0.0094
2013040120 0 0 0.0096
2013040121 0 0 0.0099
2013040122 0 0 0.0101
2013040123 0 0 0.0101
2013040200 0 0 0.0103
2013040201 0 0 0.0101
2013040202 0 0 0.0099
2013040203 0 0 0.0099
2013040204 0 0 0.0097
2013040205 0 0.0136 0.0096
2013040206 0 0.0682 0.0094
2013040207 0 0.1387 0.0094
2013040208 0 0.2035 0.0092
2013040209 0 0.2535 0.0092
2013040210 0 0.2854 0.009
2013040211 0 0.3013 0.0089
2013040212 0 0.2922 0.0084
2013040213 0 0.2638 0.0082
2013040214 0 0.2149 0.0079
2013040215 0 0.1546 0.0077
2013040216 0 0.0864 0.0079
2013040217 0 0.0239 0.0079
2013040218 0 0 0.008
2013040219 0 0 0.0082
2013040220 0 0 0.0085
2013040221 0 0 0.0087
2013040222 0 0 0.0087
2013040223 0 0 0.0087
2013040300 0 0 0.0087
2013040301 0 0 0.0085
2013040302 0 0 0.0087
2013040303 0 0 0.0084
2013040304 0 0 0.0084
2013040305 0 0.012 0.0084
2013040306 0 0.0503 0.0084
2013040307 0 0.1138 0.0084
2013040308 0 0.1617 0.0082
2013040309 0 0.2683 0.0084
2013040310 0 0.303 0.008
2013040311 0 0.3257 0.0077
2013040312 0 0.2383 0.0076
2013040313 0 0.2407 0.0074
2013040314 0 0.218 0.0072
2013040315 0 0.1557 0.0071
2013040316 0 0.0886 0.0069
2013040317 0 0.024 0.0072
2013040318 0 0 0.0072
2013040319 0 0 0.0076
2013040320 0 0 0.0079
2013040321 0 0 0.0082
2013040322 0 0 0.0082
2013040323 0 0 0.0082
2013040400 0 0 0.0082
2013040401 0 0 0.008
2013040402 0 0 0.008
2013040403 0 0 0.0082
2013040404 0 0 0.008
2013040405 0 0.0023 0.008
2013040406 0 0.0116 0.0082
2013040407 0 0.0301 0.0082
2013040408 0 0.059 0.0082
2013040409 0 0.11 0.0082
2013040410 0 0.1331 0.0082
2013040411 0 0.11 0.008
2013040412 0 0.0868 0.0079
2013040413 0 0.0753 0.0079
2013040414 0 0.0695 0.0079
2013040415 0 0.0753 0.0076
2013040416 0 0.0289 0.0076
2013040417 0 0.0081 0.0079
2013040418 0 0 0.0079
2013040419 0 0 0.008
2013040420 0 0 0.0079
2013040421 0 0 0.0082
2013040422 0 0 0.0082
2013040423 0 0 0.0082
2013040500 0 0 0.008
2013040501 0 0 0.0084
2013040502 0 0 0.0082
2013040503 0 0 0.0082
2013040504 0 0 0.0082
2013040505 0 0.0038 0.0082
2013040506 0 0.015 0.0082
2013040507 0 0.0188 0.008
2013040508 0 0.0451 0.0079
2013040509 0 0.0752 0.0079
2013040510 0 0.1129 0.0079
2013040511 0 0.1141 0.0077
2013040512 0 0.0978 0.0077
2013040513 0 0.089 0.0077
2013040514 0 0.1066 0.0077
2013040515 0 0.0777 0.0074
2013040516 0 0.0364 0.0074
2013040517 0 0.0075 0.0074
2013040518 0 0 0.0074
2013040519 0 0 0.0072
2013040520 0 0 0.0074
2013040521 0 0 0.0074
2013040522 0 0 0.0076
2013040523 0 0 0.0076
2013040600 0 0 0.0076
2013040601 0 0 0.0074
2013040602 0 0 0.0076
2013040603 0 0 0.0074
2013040604 0 0 0.0076
2013040605 0 0.0025 0.0074
2013040606 0 0.0274 0.0074
2013040607 0 0.0672 0.0072
2013040608 0 0.1232 0.0072
2013040609 0 0.1518 0.0072
2013040610 0 0.1904 0.0069
2013040611 0 0.2389 0.0069
2013040612 0 0.2252 0.0066
2013040613 0 0.1643 0.0066
2013040614 0 0.0896 0.0065
2013040615 0 0.0647 0.0065
2013040616 0 0.0423 0.0065
2013040617 0 0.0124 0.0065
2013040618 0 0 0.0065
2013040619 0 0 0.0065
2013040620 0 0 0.0069
2013040621 0 0 0.0069
2013040622 0 0 0.0068
2013040623 0 0 0.0068
2013040700 0 0 0.0068
2013040701 0 0 0.0068
2013040702 0 0 0.0066
2013040703 0 0 0.0068
2013040704 0 0 0.0068
2013040705 0 0.0072 0.0066
2013040706 0 0.03 0.0066
2013040707 0 0.0552 0.0068
2013040708 0 0.1536 0.0068
2013040709 0 0.2808 0.0068
2013040710 0 0.3131 0.0066
2013040711 0 0.3275 0.0066
2013040712 0 0.3191 0.0062
2013040713 0 0.2868 0.006
2013040714 0 0.2364 0.0059
2013040715 0 0.174 0.0059
2013040716 0 0.096 0.006
2013040717 0 0.0204 0.0065
2013040718 0 0 0.0068
2013040719 0 0 0.0069
2013040720 0 0 0.0071
2013040721 0 0 0.0072
2013040722 0 0 0.0072
2013040723 0 0 0.0074
2013040800 0 0 0.0072
2013040801 0 0 0.0072
2013040802 0 0 0.0074
2013040803 0 0 0.0074
2013040804 0 0 0.0074
2013040805 0 0.013 0.0076
2013040806 0 0.0534 0.0077
2013040807 0 0.1069 0.0077
2013040808 0 0.1695 0.0077
2013040809 0 0.249 0.0077
2013040810 0 0.2372 0.0076
2013040811 0 0.2933 0.0074
2013040812 0 0.3115 0.0071
2013040813 0 0.2268 0.0071
2013040814 0 0.1786 0.0071
2013040815 0 0.1473 0.0071
2013040816 0 0.086 0.0069
2013040817 0 0.0274 0.0071
2013040818 0 0 0.0072
2013040819 0 0 0.0074
2013040820 0 0 0.0076
2013040821 0 0 0.0077
2013040822 0 0 0.008
2013040823 0 0 0.0077
2013040900 0 0 0.008
2013040901 0 0 0.0079
2013040902 0 0 0.0079
2013040903 0 0 0.0079
2013040904 0 0 0.0079
2013040905 0 0.0149 0.0079
2013040906 0 0.0622 0.0079
2013040907 0 0.1461 0.0077
2013040908 0 0.1677 0.0077
2013040909 0 0.2164 0.0076
2013040910 0 0.2327 0.0074
2013040911 0 0.1299 0.0072
2013040912 0.3 0.0866 0.0072
2013040913 0.1 0.0676 0.0071
2013040914 0 0.0771 0.0071
2013040915 0 0.0703 0.0072
2013040916 1 0.0189 0.0076
2013040917 0.3 0.0095 0.0082
2013040918 0 0 0.0085
2013040919 0 0 0.0089
2013040920 0 0 0.0089
2013040921 0 0 0.0089
2013040922 0 0 0.0087
2013040923 0 0 0.0087
2013041000 0 0 0.0089
2013041001 0 0 0.0089
2013041002 0 0 0.0089
2013041003 0 0 0.0089
2013041004 0 0 0.0089
2013041005 0 0.0028 0.0087
2013041006 0.4 0.0085 0.0089
2013041007 0.7 0.0282 0.0092
2013041008 0 0.0677 0.0103
2013041009 0 0.0734 0.0103
2013041010 0 0.0677 0.0097
2013041011 0 0.1636 0.0092
2013041012 0 0.2313 0.0089
2013041013 0 0.0409 0.0087
2013041014 0 0.0522 0.0089
2013041015 0 0.079 0.0089
2013041016 0 0.0522 0.009
2013041017 0 0.031 0.0094
2013041018 0 0.0014 0.0096
2013041019 0 0 0.0097
2013041020 0 0 0.0097
2013041021 0 0 0.0096
2013041022 0 0 0.0096
2013041023 0 0 0.0096
2013041100 0 0 0.0094
2013041101 0.3 0 0.0094
2013041102 0.3 0 0.0097
2013041103 0 0 0.0103
2013041104 0.6 0 0.0107
2013041105 0.7 0.004 0.0116
2013041106 1.1 0.008 0.013
2013041107 0.2 0.0241 0.0151
2013041108 0 0.059 0.0158
2013041109 0.4 0.051 0.0158
2013041110 0 0.0992 0.0162
2013041111 0.2 0.0577 0.0188
2013041112 0 0.1247 0.0208
2013041113 0 0.063 0.0213
2013041114 0 0.1368 0.0216
2013041115 0 0.0389 0.0216
2013041116 0 0.0201 0.0208
2013041117 0 0.0121 0.0206
2013041118 0 0.0013 0.0206
2013041119 0 0 0.0206
2013041120 0 0 0.0203
2013041121 0 0 0.0206
2013041122 0 0 0.0203
2013041123 0 0 0.0201
2013041200 0 0 0.0201
2013041201 0 0 0.0201
2013041202 0 0 0.0198
2013041203 0 0 0.0196
2013041204 0 0 0.0198
2013041205 0 0.0071 0.0196
2013041206 0 0.0256 0.0196
2013041207 0 0.0456 0.0191
2013041208 0 0.1595 0.0188
2013041209 0 0.1667 0.0186
2013041210 0 0.2764 0.0186
2013041211 0 0.2123 0.0179
2013041212 1.3 0.1852 0.0186
2013041213 0 0.1624 0.0191
2013041214 0.2 0.0641 0.0188
2013041215 0 0.0855 0.0191
2013041216 0 0.0783 0.0196
2013041217 0 0.0299 0.0201
2013041218 0 0.0014 0.0201
2013041219 0 0 0.0203
2013041220 0 0 0.0206
2013041221 0 0 0.0203
2013041222 0 0 0.0206
2013041223 0.3 0 0.0206
2013041300 0 0 0.0206
2013041301 0 0 0.0203
2013041302 0 0 0.0198
2013041303 0 0 0.0198
2013041304 0 0 0.0193
2013041305 0 0.0045 0.0188
2013041306 0 0.0401 0.0183
2013041307 0 0.046 0.0181
2013041308 0 0.1959 0.0176
2013041309 0 0.2152 0.0172
2013041310 0 0.141 0.0167
2013041311 0 0.233 0.0165
2013041312 0 0.2642 0.0156
2013041313 0 0.1841 0.0153
2013041314 0 0.2464 0.0151
2013041315 0 0.1826 0.0147
2013041316 0 0.0995 0.0147
2013041317 0 0.046 0.0147
2013041318 0 0.0015 0.0151
2013041319 0 0 0.0149
2013041320 0 0 0.0151
2013041321 0 0 0.0153
2013041322 0 0 0.0153
2013041323 0 0 0.0153
2013041400 0 0 0.0153
2013041401 0 0 0.0151
2013041402 0 0 0.0149
2013041403 0 0 0.0147
2013041404 0 0.0016 0.0147
2013041405 0 0.0165 0.0147
2013041406 0 0.0445 0.0147
2013041407 0 0.0988 0.0147
2013041408 0 0.084 0.0147
2013041409 0 0.0955 0.0143
2013041410 0 0.0823 0.014
2013041411 0 0.1252 0.014
2013041412 0 0.3722 0.0136
2013041413 0 0.3195 0.0134
2013041414 0 0.1828 0.0132
2013041415 0 0.2059 0.013
2013041416 0 0.135 0.0128
2013041417 0 0.0313 0.013
2013041418 0 0.0049 0.0128
2013041419 0 0 0.0132
2013041420 0 0 0.0136
2013041421 0 0 0.014
2013041422 0 0 0.0138
2013041423 0 0 0.014
2013041500 0 0 0.0138
2013041501 0 0 0.014
2013041502 0 0 0.0136
2013041503 0 0 0.0136
2013041504 0 0.0033 0.0136
2013041505 0 0.0476 0.0136
2013041506 0 0.1445 0.0134
2013041507 0 0.1773 0.0132
2013041508 0 0.2693 0.013
2013041509 0 0.3514 0.0128
2013041510 0 0.2923 0.0124
2013041511 0 0.1445 0.0118
2013041512 0.1 0.064 0.0116
2013041513 0.1 0.1116 0.0114
2013041514 0 0.1494 0.0118
2013041515 0 0.202 0.012
2013041516 0 0.1166 0.0118
2013041517 0 0.0246 0.0118
2013041518 0 0.0016 0.0116
2013041519 0 0 0.012
2013041520 0 0 0.012
2013041521 0 0 0.0124
2013041522 0 0 0.0122
2013041523 0 0 0.0122
2013041600 0 0 0.0122
2013041601 0 0 0.0122
2013041602 0 0 0.0118
2013041603 0 0 0.0118
2013041604 0 0.0032 0.0116
2013041605 0 0.026 0.0116
2013041606 0 0.1088 0.0116
2013041607 0 0.2126 0.0114
2013041608 0 0.2045 0.0114
2013041609 0 0.2191 0.0114
2013041610 0 0.3538 0.0112
2013041611 0 0.3116 0.0107
2013041612 0 0.336 0.0105
2013041613 0 0.2483 0.0103
2013041614 0 0.1526 0.0101
2013041615 0 0.0876 0.0101
2013041616 0 0.0276 0.0103
2013041617 0 0.0065 0.0101
2013041618 0 0.0016 0.0101
2013041619 0 0 0.0103
2013041620 0 0 0.0105
2013041621 0 0 0.0105
2013041622 0 0 0.0101
2013041623 0 0 0.0101
2013041700 0 0 0.0101
2013041701 0 0 0.0097
2013041702 0 0 0.0099
2013041703 0 0 0.0096
2013041704 0 0.0034 0.0096
2013041705 0 0.0437 0.0094
2013041706 0 0.0454 0.0094
2013041707 0 0.0605 0.0092
2013041708 0 0.0739 0.009
2013041709 0 0.0672 0.009
2013041710 0 0.2235 0.009
2013041711 0 0.2134 0.009
2013041712 0 0.3597 0.0089
2013041713 0 0.3378 0.0085
2013041714 0 0.2655 0.0084
2013041715 0 0.1916 0.0085
2013041716 0 0.0824 0.0084
2013041717 0 0.0303 0.0084
2013041718 0 0.0017 0.0087
2013041719 0 0 0.0089
2013041720 0 0 0.0092
2013041721 0 0 0.0094
2013041722 0 0 0.0096
2013041723 0 0 0.0097
2013041800 0 0 0.0097
2013041801 0 0 0.0099
2013041802 0 0 0.0097
2013041803 0 0 0.0099
2013041804 0 0.0016 0.0099
2013041805 0 0.0222 0.0099
2013041806 0 0.1538 0.0097
2013041807 0 0.195 0.0097
2013041808 0 0.306 0.0094
2013041809 0 0.379 0.0094
2013041810 0 0.4281 0.0094
2013041811 0 0.3885 0.009
2013041812 0 0.2791 0.0085
2013041813 0 0.287 0.0084
2013041814 0 0.2759 0.0082
2013041815 0 0.1998 0.0079
2013041816 0 0.1348 0.0077
2013041817 0 0.0412 0.0077
2013041818 0 0.0079 0.0077
2013041819 0 0 0.0077
2013041820 0 0 0.0074
2013041821 0 0 0.0076
2013041822 0 0 0.0074
2013041823 0 0 0.0074
2013041900 0 0 0.0072
2013041901 0 0 0.0072
2013041902 0 0 0.0072
2013041903 0 0 0.0072
2013041904 0 0.0026 0.0071
2013041905 0 0.0435 0.0071
2013041906 0 0.1173 0.0071
2013041907 0 0.1885 0.0068
2013041908 0 0.2478 0.0069
2013041909 0 0.2122 0.0068
2013041910 0 0.0962 0.0068
2013041911 0 0.0554 0.0066
2013041912 0 0.0989 0.0066
2013041913 0 0.1806 0.0066
2013041914 0 0.0725 0.0066
2013041915 2.7 0.062 0.0066
2013041916 3.9 0.0053 0.0085
2013041917 0.2 0.0132 0.0147
2013041918 0 0.004 0.0172
2013041919 0 0 0.0145
2013041920 0 0 0.0126
2013041921 0 0 0.012
2013041922 0 0 0.0132
2013041923 0 0 0.0145
2013042000 0 0 0.0143
2013042001 0 0 0.0136
2013042002 0 0 0.013
2013042003 0 0 0.0126
2013042004 0 0.0052 0.012
2013042005 0 0.0625 0.0116
2013042006 0 0.1251 0.011
2013042007 0 0.1863 0.0108
2013042008 0 0.2853 0.0107
2013042009 0 0.3505 0.0103
2013042010 0 0.3857 0.0101
2013042011 0 0.3857 0.0096
2013042012 0 0.3752 0.0092
2013042013 0 0.3401 0.0089
2013042014 0 0.2866 0.009
2013042015 0 0.2163 0.009
2013042016 0 0.1368 0.0094
2013042017 0 0.0521 0.0094
2013042018 0 0.0065 0.0096
2013042019 0 0 0.0097
2013042020 0 0 0.0099
2013042021 0 0 0.0101
2013042022 0 0 0.0101
2013042023 0 0 0.0101
2013042100 0 0 0.0101
2013042101 0 0 0.0101
2013042102 0 0 0.0099
2013042103 0 0 0.0097
2013042104 0 0.0042 0.0099
2013042105 0 0.028 0.0099
2013042106 0 0.0867 0.0099
2013042107 0 0.1846 0.0099
2013042108 0 0.1692 0.0097
2013042109 0 0.3244 0.0097
2013042110 0 0.3789 0.0097
2013042111 0 0.3859 0.0096
2013042112 0 0.2936 0.0094
2013042113 0 0.1971 0.0092
2013042114 0 0.158 0.0094
2013042115 0 0.0615 0.0096
2013042116 0 0.0196 0.0097
2013042117 0 0.007 0.0101
2013042118 0 0.0014 0.0099
2013042119 0 0 0.0099
2013042120 0 0 0.0101
2013042121 0 0 0.0101
2013042122 0 0 0.0101
2013042123 0 0 0.0099
2013042200 0 0 0.0099
2013042201 0 0 0.0096
2013042202 0 0 0.0097
2013042203 0 0 0.0094
2013042204 0 0.0029 0.0096
2013042205 0 0.0592 0.0092
2013042206 0 0.1472 0.0092
2013042207 0 0.231 0.0089
2013042208 0 0.3003 0.0089
2013042209 0 0.3594 0.0087
2013042210 0 0.397 0.0084
2013042211 0 0.4114 0.0082
2013042212 0 0.4028 0.0079
2013042213 0 0.358 0.0077
2013042214 0 0.2887 0.0077
2013042215 0 0.1833 0.0077
2013042216 0 0.1213 0.0077
2013042217 0 0.0346 0.0079
2013042218 0 0.0029 0.0079
2013042219 0 0 0.0079
2013042220 0 0 0.0079
2013042221 0 0 0.0079
2013042222 0 0 0.0079
2013042223 0 0 0.008
2013042300 0 0 0.0077
2013042301 0 0 0.0077
2013042302 0 0 0.0076
2013042303 0 0 0.0077
2013042304 0 0.0029 0.0076
2013042305 0 0.0176 0.0076
2013042306 0 0.0323 0.0074
2013042307 0 0.047 0.0076
2013042308 0 0.069 0.0072
2013042309 0 0.1087 0.0074
2013042310 0 0.0955 0.0072
2013042311 0 0.166 0.0071
2013042312 0 0.1072 0.0071
2013042313 0 0.1792 0.0071
2013042314 0 0.2071 0.0068
2013042315 0 0.1293 0.0068
2013042316 0 0.1028 0.0068
2013042317 0 0.0323 0.0066
2013042318 0 0.0029 0.0066
2013042319 0 0 0.0066
2013042320 0 0 0.0066
2013042321 0 0 0.0068
2013042322 0 0 0.0068
2013042323 0 0 0.0068
2013042400 0 0 0.0066
2013042401 0 0 0.0066
2013042402 0 0 0.0066
2013042403 0 0 0.0065
2013042404 0 0.008 0.0065
2013042405 0 0.0497 0.0063
2013042406 0 0.1331 0.0062
2013042407 0 0.2325 0.0062
2013042408 0 0.3239 0.006
2013042409 0 0.4072 0.006
2013042410 0 0.4393 0.006
2013042411 0 0.4537 0.0058
2013042412 0 0.4153 0.0056
2013042413 0 0.3511 0.0058
2013042414 0 0.3255 0.0056
2013042415 0 0.1796 0.0056
2013042416 0 0.1106 0.0058
2013042417 0 0.0657 0.0058
2013042418 0 0.0048 0.0059
2013042419 0 0 0.0059
2013042420 0 0 0.006
2013042421 0 0 0.006
2013042422 0 0 0.0062
2013042423 0 0 0.0059
2013042500 0 0 0.006
2013042501 0 0 0.0059
2013042502 0 0 0.0059
2013042503 0 0 0.0058
2013042504 0 0.005 0.0058
2013042505 0 0.0316 0.0059
2013042506 0 0.1214 0.0058
2013042507 0 0.1563 0.0058
2013042508 0 0.2678 0.0058
2013042509 0 0.4174 0.0058
2013042510 0 0.4124 0.0058
2013042511 0 0.2162 0.0056
2013042512 0 0.3393 0.0053
2013042513 0 0.3509 0.0053
2013042514 0 0.2927 0.0052
2013042515 0 0.2694 0.0052
2013042516 0 0.1547 0.0055
2013042517 0 0.0565 0.0058
2013042518 0 0.0083 0.0059
2013042519 0 0 0.006
2013042520 0 0 0.006
2013042521 0 0 0.0062
2013042522 0 0 0.0063
2013042523 0 0 0.0063
2013042600 0 0 0.0063
2013042601 0 0 0.0063
2013042602 0 0 0.0063
2013042603 0 0 0.0063
2013042604 0 0.0067 0.0063
2013042605 0 0.0173 0.0065
2013042606 0 0.0453 0.0066
2013042607 0 0.1733 0.0066
2013042608 0 0.0667 0.0066
2013042609 2.7 0.02 0.0068
2013042610 0.8 0.044 0.008
2013042611 1.1 0.02 0.0099
